cbsa_code,cbsa_name,finance,information,logistics,manufacturing,professional_services,demand_index,primary_city,state,cbsa_name_u,is_candidate
20060,"Douglas, GA",355,114,1857,4367,224,2384.2000000000003,Douglas,GA,"DOUGLAS, GA",False
20100,"Dover, DE",1370,1232,3167,5174,3652,3887.1,Dover,DE,"DOVER, DE",False
20140,"Dublin, GA",670,123,751,2232,463,1277.7,Dublin,GA,"DUBLIN, GA",False
20180,"DuBois, PA",769,176,2688,2459,533,1973.5,DuBois,PA,"DUBOIS, PA",False
20220,"Dubuque, IA",4197,910,4719,10245,1364,6206.2,Dubuque,IA,"DUBUQUE, IA",False
20260,"Duluth, MN-WI",3470,1523,3682,8398,4273,5665.400000000001,Duluth,MN-WI,"DULUTH, MN-WI",False
20300,"Dumas, TX",223,61,208,5464,63,2282.9,Dumas,TX,"DUMAS, TX",False
20340,"Duncan, OK",578,131,1159,1322,413,1016.9,Duncan,OK,"DUNCAN, OK",False
20380,"Dunn, NC",414,170,1913,2105,624,1582.1000000000001,Dunn,NC,"DUNN, NC",False
20420,"Durango, CO",546,330,566,730,1223,761.0,Durango,CO,"DURANGO, CO",False
20460,"Durant, OK",365,218,461,1971,328,1028.8000000000002,Durant,OK,"DURANT, OK",False
20500,"Durham-Chapel Hill, NC",12381,6931,7488,25024,45915,22677.1,Durham,NC,"DURHAM-CHAPEL HILL, NC",False
20540,"Dyersburg, TN",470,73,327,4634,227,2044.1000000000001,Dyersburg,TN,"DYERSBURG, TN",False
20580,"Eagle Pass, TX",352,130,791,529,254,534.9,Eagle Pass,TX,"EAGLE PASS, TX",False
20620,"East Liverpool-Salem, OH",432,157,994,6247,390,2918.2,East Liverpool,OH,"EAST LIVERPOOL-SALEM, OH",False
20660,"Easton, MD",639,320,459,722,1153,721.0,Easton,MD,"EASTON, MD",False
20700,"East Stroudsburg, PA",860,345,2976,6166,1478,3740.7999999999997,East Stroudsburg,PA,"EAST STROUDSBURG, PA",False
20740,"Eau Claire, WI",3107,1566,4241,11370,2149,6560.8,Eau Claire,WI,"EAU CLAIRE, WI",False
20780,"Edwards, CO",788,560,956,508,1576,884.0,Edwards,CO,"EDWARDS, CO",False
20820,"Effingham, IL",410,175,863,3201,446,1669.5000000000002,Effingham,IL,"EFFINGHAM, IL",False
20900,"El Campo, TX",407,84,393,1547,295,836.4000000000001,El Campo,TX,"EL CAMPO, TX",False
20940,"El Centro, CA",721,349,1871,2427,1099,1823.9999999999998,El Centro,CA,"EL CENTRO, CA",False
20980,"El Dorado, AR",387,80,473,3303,309,1563.6000000000001,El Dorado,AR,"EL DORADO, AR",False
21020,"Elizabeth City, NC",461,236,392,714,416,532.5,Elizabeth City,NC,"ELIZABETH CITY, NC",False
21060,"Elizabethtown, KY",1592,900,1255,6885,1019,3493.5,Elizabethtown,KY,"ELIZABETHTOWN, KY",False
21120,"Elk City, OK",263,60,553,154,253,304.40000000000003,Elk City,OK,"ELK CITY, OK",False
21140,"Elkhart-Goshen, IN",1751,395,2794,83975,1853,34973.899999999994,Elkhart,IN,"ELKHART-GOSHEN, IN",False
21220,"Elko, NV",353,132,646,324,642,487.09999999999997,Elko,NV,"ELKO, NV",False
21260,"Ellensburg, WA",213,182,354,576,424,442.70000000000005,Ellensburg,WA,"ELLENSBURG, WA",False
21300,"Elmira, NY",806,369,1281,5508,782,2824.5000000000005,Elmira,NY,"ELMIRA, NY",False
21340,"El Paso, TX",7885,6531,16430,15645,9001,13775.7,El Paso,TX,"EL PASO, TX",True
21380,"Emporia, KS",289,131,399,4470,280,1992.6000000000001,Emporia,KS,"EMPORIA, KS",False
21420,"Enid, OK",769,229,1445,2245,819,1572.2,Enid,OK,"ENID, OK",False
21460,"Enterprise-Ozark, AL",869,145,727,3781,1459,2109.2,Enterprise,AL,"ENTERPRISE-OZARK, AL",False
21500,"Erie, PA",5513,1171,2615,20711,3361,10292.4,Erie,PA,"ERIE, PA",False
21540,"Escanaba, MI",648,223,521,2188,331,1162.5,Escanaba,MI,"ESCANABA, MI",False
21580,"Espanola, NM",127,138,32,128,190,111.50000000000001,Espanola,NM,"ESPANOLA, NM",False
21640,"Eufaula, AL-GA",137,32,789,2107,78,1108.8,Eufaula,AL-GA,"EUFAULA, AL-GA",False
21660,"Eugene-Springfield, OR",4530,1657,2884,14624,6257,8419.2,Eugene,OR,"EUGENE-SPRINGFIELD, OR",False
21700,"Eureka-Arcata-Fortuna, CA",1132,455,801,2203,1781,1590.9,Eureka,CA,"EUREKA-ARCATA-FORTUNA, CA",False
21740,"Evanston, WY",147,246,341,238,270,266.2,Evanston,WY,"EVANSTON, WY",False
21780,"Evansville, IN-KY",6124,1876,10528,35345,7627,19434.200000000004,Evansville,IN-KY,"EVANSVILLE, IN-KY",False
21820,"Fairbanks, AK",521,396,1765,524,1266,1044.4,Fairbanks,AK,"FAIRBANKS, AK",False
21860,"Fairmont, MN",352,44,204,1397,133,681.8000000000002,Fairmont,MN,"FAIRMONT, MN",False
21900,"Fairmont, WV",381,132,623,717,993,710.4000000000001,Fairmont,WV,"FAIRMONT, WV",False
21940,"Fajardo, PR",236,77,466,1816,517,993.2,Fajardo,PR,"FAJARDO, PR",False
21980,"Fallon, NV",121,84,524,388,491,422.7,Fallon,NV,"FALLON, NV",False
22020,"Fargo, ND-MN",8625,2846,5362,10776,7441,8269.7,Fargo,ND-MN,"FARGO, ND-MN",False
22060,"Faribault-Northfield, MN",446,152,1163,4837,432,2414.7000000000003,Faribault,MN,"FARIBAULT-NORTHFIELD, MN",False
22100,"Farmington, MO",1316,258,448,1543,336,950.4000000000001,Farmington,MO,"FARMINGTON, MO",False
22140,"Farmington, NM",795,231,1173,1176,1026,1107.0,Farmington,NM,"FARMINGTON, NM",False
22180,"Fayetteville, NC",1638,1382,4185,8377,5927,5955.500000000001,Fayetteville,NC,"FAYETTEVILLE, NC",False
22220,"Fayetteville-Springdale-Rogers, AR-MO",6129,3538,21329,29342,13610,21470.4,Fayetteville,AR-MO,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR-MO",False
22260,"Fergus Falls, MN",538,349,365,4101,429,1889.5,Fergus Falls,MN,"FERGUS FALLS, MN",False
22280,"Fernley, NV",123,35,226,2040,363,968.6999999999999,Fernley,NV,"FERNLEY, NV",False
22300,"Findlay, OH",684,235,5035,10160,800,5802.9,Findlay,OH,"FINDLAY, OH",False
22340,"Fitzgerald, GA",186,85,49,2282,84,962.9000000000001,Fitzgerald,GA,"FITZGERALD, GA",False
22380,"Flagstaff, AZ",1176,1640,1313,1675,2018,1585.1,Flagstaff,AZ,"FLAGSTAFF, AZ",False
22420,"Flint, MI",3576,897,3393,14910,4333,8206.1,Flint,MI,"FLINT, MI",False
22500,"Florence, SC",3207,522,4290,12237,2790,7060.5,Florence,SC,"FLORENCE, SC",False
22520,"Florence-Muscle Shoals, AL",1697,509,852,8691,1090,4119.7,Florence,AL,"FLORENCE-MUSCLE SHOALS, AL",False
22540,"Fond du Lac, WI",1310,848,1611,9933,1540,4895.5,Fond du Lac,WI,"FOND DU LAC, WI",False
22580,"Forest City, NC",244,227,499,3425,391,1622.3000000000002,Forest City,NC,"FOREST CITY, NC",False
22620,"Forrest City, AR",149,60,222,801,90,419.9,Forrest City,AR,"FORREST CITY, AR",False
22660,"Fort Collins-Loveland, CO",3681,2989,3833,13477,10480,9004.800000000001,Fort Collins,CO,"FORT COLLINS-LOVELAND, CO",False
22700,"Fort Dodge, IA",339,268,2726,1743,866,1722.1000000000001,Fort Dodge,IA,"FORT DODGE, IA",False
22780,"Fort Leonard Wood, MO",324,111,168,115,226,174.00000000000003,Fort Leonard Wood,MO,"FORT LEONARD WOOD, MO",False
22800,"Fort Madison-Keokuk, IA-MO",395,89,283,3804,1836,2013.2000000000003,Fort Madison,IA-MO,"FORT MADISON-KEOKUK, IA-MO",False
22820,"Fort Morgan, CO",222,364,302,2899,147,1301.8000000000002,Fort Morgan,CO,"FORT MORGAN, CO",False
22840,"Fort Payne, AL",404,176,1401,7196,344,3407.9000000000005,Fort Payne,AL,"FORT PAYNE, AL",False
22860,"Fort Polk South, LA",224,84,199,135,345,205.1,Fort Polk South,LA,"FORT POLK SOUTH, LA",False
22900,"Fort Smith, AR-OK",3115,1986,4236,19470,2509,9872.099999999999,Fort Smith,AR-OK,"FORT SMITH, AR-OK",False
22980,"Fort Valley, GA",107,44,254,2325,178,1052.5,Fort Valley,GA,"FORT VALLEY, GA",False
23060,"Fort Wayne, IN",9638,2313,10642,39108,7108,21221.199999999997,Fort Wayne,IN,"FORT WAYNE, IN",False
23140,"Frankfort, IN",193,56,710,4715,152,2148.7000000000003,Frankfort,IN,"FRANKFORT, IN",False
23180,"Frankfort, KY",1250,339,317,4145,1004,2078.8999999999996,Frankfort,KY,"FRANKFORT, KY",False
23240,"Fredericksburg, TX",341,294,142,800,339,464.50000000000006,Fredericksburg,TX,"FREDERICKSBURG, TX",False
23300,"Freeport, IL",1026,119,253,3286,431,1579.1000000000001,Freeport,IL,"FREEPORT, IL",False
23340,"Fremont, NE",389,105,629,3699,182,1743.6000000000004,Fremont,NE,"FREMONT, NE",False
23380,"Fremont, OH",458,153,808,8457,501,3771.2000000000003,Fremont,OH,"FREMONT, OH",False
23420,"Fresno, CA",9008,3687,19899,26241,12364,19839.7,Fresno,CA,"FRESNO, CA",False
23460,"Gadsden, AL",1034,205,724,4082,649,2083.2000000000003,Gadsden,AL,"GADSDEN, AL",False
23500,"Gaffney, SC",237,139,1598,6503,161,3136.5,Gaffney,SC,"GAFFNEY, SC",False
23540,"Gainesville, FL",3140,1877,3713,3870,6454,4266.7,Gainesville,FL,"GAINESVILLE, FL",False
23580,"Gainesville, GA",2356,632,4892,21793,2188,10858.000000000002,Gainesville,GA,"GAINESVILLE, GA",False
23620,"Gainesville, TX",474,107,2292,3216,286,2078.6,Gainesville,TX,"GAINESVILLE, TX",False
23660,"Galesburg, IL",562,139,831,2861,360,1521.9,Galesburg,IL,"GALESBURG, IL",False
23700,"Gallup, NM",355,167,645,440,245,454.0,Gallup,NM,"GALLUP, NM",False
23780,"Garden City, KS",476,143,449,3686,240,1704.7,Garden City,KS,"GARDEN CITY, KS",False
23820,"Gardnerville Ranchos, NV",379,335,132,1776,1037,995.3000000000001,Gardnerville Ranchos,NV,"GARDNERVILLE RANCHOS, NV",False
23860,"Georgetown, SC",534,85,423,2165,865,1219.3000000000002,Georgetown,SC,"GEORGETOWN, SC",False
23900,"Gettysburg, PA",453,124,807,6874,556,3148.2000000000003,Gettysburg,PA,"GETTYSBURG, PA",False
23940,"Gillette, WY",339,254,931,560,589,655.0,Gillette,WY,"GILLETTE, WY",False
23980,"Glasgow, KY",415,197,223,2675,534,1285.2,Glasgow,KY,"GLASGOW, KY",False
24020,"Glens Falls, NY",1243,909,519,6490,1224,3120.8,Glens Falls,NY,"GLENS FALLS, NY",False
24100,"Gloversville, NY",242,133,1764,2041,271,1424.0,Gloversville,NY,"GLOVERSVILLE, NY",False
24140,"Goldsboro, NC",1083,202,609,5151,623,2476.0,Goldsboro,NC,"GOLDSBORO, NC",False
24180,"Granbury, TX",584,197,333,890,637,641.6999999999999,Granbury,TX,"GRANBURY, TX",False
24220,"Grand Forks, ND-MN",1139,601,1906,4397,1414,2727.3000000000006,Grand Forks,ND-MN,"GRAND FORKS, ND-MN",False
24260,"Grand Island, NE",993,296,3472,8725,751,4781.1,Grand Island,NE,"GRAND ISLAND, NE",False
24300,"Grand Junction, CO",1749,777,2356,3229,2538,2680.9,Grand Junction,CO,"GRAND JUNCTION, CO",False
24340,"Grand Rapids-Wyoming, MI",17788,5679,15616,75295,19700,40521.600000000006,Grand Rapids,MI,"GRAND RAPIDS-WYOMING, MI",False
24380,"Grants, NM",70,23,36,40,42,42.199999999999996,Grants,NM,"GRANTS, NM",False
24420,"Grants Pass, OR",725,206,436,2458,838,1354.1,Grants Pass,OR,"GRANTS PASS, OR",False
24460,"Great Bend, KS",473,97,238,1058,415,624.9,Great Bend,KS,"GREAT BEND, KS",False
24500,"Great Falls, MT",1421,434,908,1372,1315,1226.3,Great Falls,MT,"GREAT FALLS, MT",False
24540,"Greeley, CO",2928,640,3031,16499,3725,8546.7,Greeley,CO,"GREELEY, CO",False
24580,"Green Bay, WI",7877,2101,10114,33551,6146,18471.500000000004,Green Bay,WI,"GREEN BAY, WI",False
24620,"Greeneville, TN",469,221,4243,6789,305,4096.4,Greeneville,TN,"GREENEVILLE, TN",False
24660,"Greensboro-High Point, NC",14618,5188,24087,54062,14643,33241.3,Greensboro,NC,"GREENSBORO-HIGH POINT, NC",False
24700,"Greensburg, IN",359,77,949,4600,145,2189.6,Greensburg,IN,"GREENSBURG, IN",False
24740,"Greenville, MS",297,138,773,984,297,714.6,Greenville,MS,"GREENVILLE, MS",False
24780,"Greenville, NC",1497,1792,1756,8500,2399,4556.3,Greenville,NC,"GREENVILLE, NC",False
24820,"Greenville, OH",503,37,879,4925,322,2348.4,Greenville,OH,"GREENVILLE, OH",False
24860,"Greenville-Mauldin-Easley, SC",12602,6180,10340,42346,23323,25965.2,Greenville,SC,"GREENVILLE-MAULDIN-EASLEY, SC",False
24900,"Greenwood, MS",311,136,384,1736,271,894.9000000000002,Greenwood,MS,"GREENWOOD, MS",False
24940,"Greenwood, SC",385,167,810,4329,607,2134.5,Greenwood,SC,"GREENWOOD, SC",False
24980,"Grenada, MS",206,51,228,2616,245,1184.4,Grenada,MS,"GRENADA, MS",False
25020,"Guayama, PR",196,25,77,2517,61,1061.7,Guayama,PR,"GUAYAMA, PR",False
25060,"Gulfport-Biloxi, MS",3427,890,2433,4131,3161,3357.2,Gulfport,MS,"GULFPORT-BILOXI, MS",False
25100,"Guymon, OK",261,212,72,2810,101,1191.8999999999999,Guymon,OK,"GUYMON, OK",False
25180,"Hagerstown-Martinsburg, MD-WV",5251,2751,12192,11869,2326,9395.500000000002,Hagerstown,MD-WV,"HAGERSTOWN-MARTINSBURG, MD-WV",False
25220,"Hammond, LA",1414,442,2165,2937,1333,2232.3,Hammond,LA,"HAMMOND, LA",False
25260,"Hanford-Corcoran, CA",494,264,1640,4345,1373,2554.0,Hanford,CA,"HANFORD-CORCORAN, CA",False
25300,"Hannibal, MO",445,147,359,2827,395,1362.0,Hannibal,MO,"HANNIBAL, MO",False
25340,"Harriman, TN",152,43,607,906,221,603.9000000000001,Harriman,TN,"HARRIMAN, TN",False
25380,"Harrisburg, IL",368,150,56,289,151,199.40000000000003,Harrisburg,IL,"HARRISBURG, IL",False
25420,"Harrisburg-Carlisle, PA",17345,3027,28804,17885,17294,20988.5,Harrisburg,PA,"HARRISBURG-CARLISLE, PA",False
25460,"Harrison, AR",377,224,547,1798,287,978.4000000000001,Harrison,AR,"HARRISON, AR",False
25500,"Harrisonburg, VA",1260,390,4849,10404,1702,6082.7,Harrisonburg,VA,"HARRISONBURG, VA",False
25580,"Hastings, NE",420,113,321,2863,373,1358.1,Hastings,NE,"HASTINGS, NE",False
25620,"Hattiesburg, MS",1877,465,1527,4959,2043,3038.0,Hattiesburg,MS,"HATTIESBURG, MS",False
25660,"Havre, MT",217,190,142,57,117,110.50000000000001,Havre,MT,"HAVRE, MT",False
25700,"Hays, KS",426,332,412,1086,369,674.4,Hays,KS,"HAYS, KS",False
25720,"Heber, UT",213,63,187,431,906,431.00000000000006,Heber,UT,"HEBER, UT",False
25740,"Helena, MT",1627,422,751,1104,1760,1181.6,Helena,MT,"HELENA, MT",False
25760,"Helena-West Helena, AR",119,20,158,412,81,240.3,Helena,AR,"HELENA-WEST HELENA, AR",False
25780,"Henderson, NC",201,132,1634,1577,480,1237.1,Henderson,NC,"HENDERSON, NC",False
25820,"Hereford, TX",171,146,225,2615,164,1163.3999999999999,Hereford,TX,"HEREFORD, TX",False
25860,"Hickory-Lenoir-Morganton, NC",3131,1058,6747,41635,3636,19718.399999999998,Hickory,NC,"HICKORY-LENOIR-MORGANTON, NC",False
25900,"Hilo, HI",1051,498,2639,1660,2051,1970.9999999999998,Hilo,HI,"HILO, HI",False
25940,"Hilton Head Island-Beaufort, SC",1736,694,860,1136,3515,1589.0,Hilton Head Island,SC,"HILTON HEAD ISLAND-BEAUFORT, SC",False
25980,"Hinesville-Fort Stewart, GA",350,138,1119,2680,395,1521.7,Hinesville,GA,"HINESVILLE-FORT STEWART, GA",False
26020,"Hobbs, NM",414,330,1764,424,674,874.9999999999999,Hobbs,NM,"HOBBS, NM",False
26100,"Holland-Grand Haven, MI",2176,913,3407,38849,4821,17743.5,Holland,MI,"HOLLAND-GRAND HAVEN, MI",False
26140,"Homosassa Springs, FL",642,433,204,381,838,445.40000000000003,Homosassa Springs,FL,"HOMOSASSA SPRINGS, FL",False
26180,"Honolulu, HI",17253,6268,20389,7399,19010,14603.599999999999,Honolulu,HI,"HONOLULU, HI",False
26220,"Hood River, OR",168,133,142,1566,583,802.4000000000001,Hood River,OR,"HOOD RIVER, OR",False
26260,"Hope, AR",148,64,416,2704,239,1269.0,Hope,AR,"HOPE, AR",False
26300,"Hot Springs, AR",1018,353,639,2806,987,1613.3000000000002,Hot Springs,AR,"HOT SPRINGS, AR",False
26340,"Houghton, MI",479,179,187,1114,663,682.2,Houghton,MI,"HOUGHTON, MI",False
26380,"Houma-Bayou Cane-Thibodaux, LA",1704,416,6429,4831,3009,4633.299999999999,Houma,LA,"HOUMA-BAYOU CANE-THIBODAUX, LA",False
26420,"Houston-Sugar Land-Baytown, TX",97303,42633,140676,199467,223889,176497.7,Houston,TX,"HOUSTON-SUGAR LAND-BAYTOWN, TX",True
26460,"Hudson, NY",284,238,626,1434,666,923.0,Hudson,NY,"HUDSON, NY",False
26480,"Humboldt, TN",297,118,886,2690,191,1409.7,Humboldt,TN,"HUMBOLDT, TN",False
26500,"Huntingdon, PA",400,99,280,1156,335,653.4000000000001,Huntingdon,PA,"HUNTINGDON, PA",False
26540,"Huntington, IN",307,390,317,3794,336,1710.6000000000001,Huntington,IN,"HUNTINGTON, IN",False
26580,"Huntington-Ashland, WV-KY-OH",1973,1111,2785,7940,3233,4855.400000000001,Huntington,WV-KY-OH,"HUNTINGTON-ASHLAND, WV-KY-OH",False
26620,"Huntsville, AL",4907,4770,5722,27292,47942,22712.500000000004,Huntsville,AL,"HUNTSVILLE, AL",False
26660,"Huntsville, TX",403,121,138,1313,379,682.6999999999999,Huntsville,TX,"HUNTSVILLE, TX",False
26700,"Huron, SD",559,82,229,1811,98,868.6000000000001,Huron,SD,"HURON, SD",False
26740,"Hutchinson, KS",876,581,1091,3439,612,1912.9,Hutchinson,KS,"HUTCHINSON, KS",False
26780,"Hutchinson, MN",435,206,646,4794,363,2227.5,Hutchinson,MN,"HUTCHINSON, MN",False
26820,"Idaho Falls, ID",1612,601,2248,5469,10623,5147.8,Idaho Falls,ID,"IDAHO FALLS, ID",False
26860,"Indiana, PA",1647,229,768,1985,764,1341.9,Indiana,PA,"INDIANA, PA",False
26900,"Indianapolis-Carmel, IN",52715,17166,72732,71470,76124,70903.9,Indianapolis,IN,"INDIANAPOLIS-CARMEL, IN",False
26940,"Indianola, MS",193,34,1124,229,67,461.5,Indianola,MS,"INDIANOLA, MS",False
26980,"Iowa City, IA",2803,4675,3179,5630,2816,4049.2,Iowa City,IA,"IOWA CITY, IA",False
27020,"Iron Mountain, MI-WI",316,98,510,2991,454,1471.8,Iron Mountain,MI-WI,"IRON MOUNTAIN, MI-WI",False
27060,"Ithaca, NY",1125,1226,493,2739,2812,1918.4,Ithaca,NY,"ITHACA, NY",False
27100,"Jackson, MI",1351,253,952,8964,2411,4488.500000000001,Jackson,MI,"JACKSON, MI",False
27140,"Jackson, MS",12450,3967,11807,18166,11045,14262.5,Jackson,MS,"JACKSON, MS",False
27180,"Jackson, TN",1405,489,2591,10998,1075,5532.0,Jackson,TN,"JACKSON, TN",False
27220,"Jackson, WY-ID",647,513,461,444,1508,682.2,Jackson,WY-ID,"JACKSON, WY-ID",False
27260,"Jacksonville, FL",51309,16978,50929,28850,39485,39846.6,Jacksonville,FL,"JACKSONVILLE, FL",False
27300,"Jacksonville, IL",1210,138,424,2507,428,1336.6,Jacksonville,IL,"JACKSONVILLE, IL",False
27340,"Jacksonville, NC",881,420,701,1059,1655,1053.0,Jacksonville,NC,"JACKSONVILLE, NC",False
27380,"Jacksonville, TX",336,70,145,2536,228,1137.1,Jacksonville,TX,"JACKSONVILLE, TX",False
27420,"Jamestown, ND",460,104,275,831,223,505.50000000000006,Jamestown,ND,"JAMESTOWN, ND",False
27460,"Jamestown-Dunkirk-Fredonia, NY",766,526,1023,8445,942,3949.9,Jamestown,NY,"JAMESTOWN-DUNKIRK-FREDONIA, NY",False
27500,"Janesville, WI",1324,1116,3868,12568,1526,6625.2,Janesville,WI,"JANESVILLE, WI",False
27540,"Jasper, IN",598,107,1836,11031,481,5119.200000000001,Jasper,IN,"JASPER, IN",False
27580,"Jayuya, PR",0,0,18,1026,42,424.2,Jayuya,PR,"JAYUYA, PR",False
27620,"Jefferson City, MO",2865,2871,1719,7549,2274,4276.6,Jefferson City,MO,"JEFFERSON CITY, MO",False
27660,"Jennings, LA",277,28,135,417,221,279.2,Jennings,LA,"JENNINGS, LA",False
27700,"Jesup, GA",155,67,217,1057,169,537.1999999999999,Jesup,GA,"JESUP, GA",False
27740,"Johnson City, TN",3354,917,607,8559,1680,4277.1,Johnson City,TN,"JOHNSON CITY, TN",False
27780,"Johnstown, PA",1650,996,1976,4893,1720,3059.0,Johnstown,PA,"JOHNSTOWN, PA",False
27860,"Jonesboro, AR",1317,854,2083,8820,1316,4547.799999999999,Jonesboro,AR,"JONESBORO, AR",False
27900,"Joplin, MO",1614,776,6646,13397,1718,7857.6,Joplin,MO,"JOPLIN, MO",False
27940,"Juneau, AK",318,153,837,275,539,500.70000000000005,Juneau,AK,"JUNEAU, AK",False
27980,"Kahului-Wailuku, HI",875,486,3377,956,2184,1919.8,Kahului,HI,"KAHULUI-WAILUKU, HI",False
28020,"Kalamazoo-Portage, MI",4922,852,4264,22504,7464,12265.800000000003,Kalamazoo,MI,"KALAMAZOO-PORTAGE, MI",False
28060,"Kalispell, MT",1918,426,985,3187,2280,2218.1000000000004,Kalispell,MT,"KALISPELL, MT",False
28100,"Kankakee-Bradley, IL",853,275,1506,6162,729,3147.7000000000007,Kankakee,IL,"KANKAKEE-BRADLEY, IL",False
28140,"Kansas City, MO-KS",66004,22804,59906,87148,97258,78883.0,Kansas City,MO-KS,"KANSAS CITY, MO-KS",False
28180,"Kapaa, HI",498,173,1479,360,739,785.3,Kapaa,HI,"KAPAA, HI",False
28260,"Kearney, NE",775,299,1145,3894,782,2135.0,Kearney,NE,"KEARNEY, NE",False
28300,"Keene, NH",936,641,873,4375,683,2242.1,Keene,NH,"KEENE, NH",False
28340,"Kendallville, IN",253,377,153,8084,225,3349.8000000000006,Kendallville,IN,"KENDALLVILLE, IN",False
28380,"Kennett, MO",208,47,236,170,119,183.40000000000003,Kennett,MO,"KENNETT, MO",False
28420,"Kennewick-Pasco-Richland, WA",2343,830,3711,7839,8738,6230.800000000001,Kennewick,WA,"KENNEWICK-PASCO-RICHLAND, WA",False
28500,"Kerrville, TX",397,270,238,955,670,627.1,Kerrville,TX,"KERRVILLE, TX",False
28540,"Ketchikan, AK",185,83,557,213,156,302.0,Ketchikan,AK,"KETCHIKAN, AK",False
28580,"Key West, FL",611,206,1386,274,1173,821.1,Key West,FL,"KEY WEST, FL",False
28620,"Kill Devil Hills, NC",370,146,148,496,541,388.0,Kill Devil Hills,NC,"KILL DEVIL HILLS, NC",False
28660,"Killeen-Temple-Fort Hood, TX",3890,2299,3681,7407,4520,5360.1,Killeen,TX,"KILLEEN-TEMPLE-FORT HOOD, TX",False
28700,"Kingsport-Bristol-Bristol, TN-VA",2884,1198,4161,21814,2229,10708.099999999999,Kingsport,TN-VA,"KINGSPORT-BRISTOL-BRISTOL, TN-VA",False
28740,"Kingston, NY",1661,636,1477,3627,1811,2422.2000000000003,Kingston,NY,"KINGSTON, NY",False
28780,"Kingsville, TX",254,54,627,92,164,283.09999999999997,Kingsville,TX,"KINGSVILLE, TX",False
28820,"Kinston, NC",500,97,966,7515,746,3495.0,Kinston,NC,"KINSTON, NC",False
28860,"Kirksville, MO",233,105,179,916,149,473.20000000000005,Kirksville,MO,"KIRKSVILLE, MO",False
28900,"Klamath Falls, OR",457,197,444,1918,561,1058.3000000000002,Klamath Falls,OR,"KLAMATH FALLS, OR",False
28940,"Knoxville, TN",13505,5807,13355,37836,26822,25855.800000000003,Knoxville,TN,"KNOXVILLE, TN",False
28980,"Kodiak, AK",76,257,234,1320,48,615.4000000000001,Kodiak,AK,"KODIAK, AK",False
29020,"Kokomo, IN",819,279,456,10319,730,4492.3,Kokomo,IN,"KOKOMO, IN",False
29060,"Laconia, NH",577,188,465,2172,680,1202.0000000000002,Laconia,NH,"LACONIA, NH",False
29100,"La Crosse, WI-MN",2761,1500,5308,7827,2128,5424.900000000001,La Crosse,WI-MN,"LA CROSSE, WI-MN",False
29140,"Lafayette, IN",1881,668,2226,20132,3140,9536.7,Lafayette,IN,"LAFAYETTE, IN",False
29180,"Lafayette, LA",4018,1929,4399,8412,8899,6866.1,Lafayette,LA,"LAFAYETTE, LA",False
29220,"La Follette, TN",226,44,129,1248,94,579.3000000000001,La Follette,TN,"LA FOLLETTE, TN",False
29260,"La Grande, OR",155,90,239,1306,329,675.4,La Grande,OR,"LA GRANDE, OR",False
29300,"LaGrange, GA",904,570,2846,11957,666,5860.2,LaGrange,GA,"LAGRANGE, GA",False
29340,"Lake Charles, LA",1921,643,2957,9160,4776,5698.400000000001,Lake Charles,LA,"LAKE CHARLES, LA",False
29380,"Lake City, FL",431,119,1368,1211,508,1039.5,Lake City,FL,"LAKE CITY, FL",False
29420,"Lake Havasu City-Kingman, AZ",1087,487,1540,3239,1365,2139.3,Lake Havasu City,AZ,"LAKE HAVASU CITY-KINGMAN, AZ",False
29460,"Lakeland-Winter Haven, FL",10760,2467,22469,18136,8056,16682.300000000003,Lakeland,FL,"LAKELAND-WINTER HAVEN, FL",False
29500,"Lamesa, TX",93,53,83,92,55,82.0,Lamesa,TX,"LAMESA, TX",False
29540,"Lancaster, PA",7773,2071,11730,39988,13386,22968.7,Lancaster,PA,"LANCASTER, PA",False
29580,"Lancaster, SC",1872,945,379,2819,789,1586.3000000000002,Lancaster,SC,"LANCASTER, SC",False
29620,"Lansing-East Lansing, MI",14846,3372,10327,21098,8238,14669.500000000002,Lansing,MI,"LANSING-EAST LANSING, MI",False
29660,"Laramie, WY",576,66,179,568,776,493.70000000000005,Laramie,WY,"LARAMIE, WY",False
29700,"Laredo, TX",2355,618,17644,754,2090,6248.3,Laredo,TX,"LAREDO, TX",True
29740,"Las Cruces, NM",1712,412,1993,3269,3123,2701.2999999999997,Las Cruces,NM,"LAS CRUCES, NM",False
29780,"Las Vegas, NM",115,45,198,30,85,99.9,Las Vegas,NM,"LAS VEGAS, NM",False
29820,"Las Vegas-Paradise, NV",33517,13956,46249,26965,48801,37772.59999999999,Las Vegas,NV,"LAS VEGAS-PARADISE, NV",False
29860,"Laurel, MS",566,244,815,8226,563,3704.1,Laurel,MS,"LAUREL, MS",False
29900,"Laurinburg, NC",152,72,148,2078,68,904.4000000000001,Laurinburg,NC,"LAURINBURG, NC",False
29940,"Lawrence, KS",1295,400,638,4430,2400,2572.9,Lawrence,KS,"LAWRENCE, KS",False
29980,"Lawrenceburg, TN",251,93,813,1964,227,1100.0,Lawrenceburg,TN,"LAWRENCEBURG, TN",False
30020,"Lawton, OK",1241,408,562,3845,1658,2162.2999999999997,Lawton,OK,"LAWTON, OK",False
30060,"Lebanon, MO",277,116,213,5480,189,2321.4,Lebanon,MO,"LEBANON, MO",False
