EMP,ESTAB,NAICS2017,STATE,COUNTY,NAICS2017,state,county
4175,73,31-33,18,059,31-33,18,059
1306,36,31-33,18,061,31-33,18,061
3456,97,31-33,18,063,31-33,18,063
2731,51,31-33,18,065,31-33,18,065
8382,63,31-33,18,067,31-33,18,067
3794,65,31-33,18,069,31-33,18,069
9352,52,31-33,18,071,31-33,18,071
1530,35,31-33,18,073,31-33,18,073
2479,32,31-33,18,075,31-33,18,075
3811,44,31-33,18,077,31-33,18,077
1973,40,31-33,18,079,31-33,18,079
5954,140,31-33,18,081,31-33,18,081
2051,35,31-33,18,083,31-33,18,083
11303,181,31-33,18,085,31-33,18,085
7637,157,31-33,18,091,31-33,18,091
8678,195,31-33,18,087,31-33,18,087
22142,366,31-33,18,089,31-33,18,089
3526,53,31-33,18,093,31-33,18,093
4631,104,31-33,18,095,31-33,18,095
40640,749,31-33,18,097,31-33,18,097
6630,138,31-33,18,099,31-33,18,099
357,11,31-33,18,101,31-33,18,101
1617,31,31-33,18,103,31-33,18,103
9428,94,31-33,18,105,31-33,18,105
5179,53,31-33,18,107,31-33,18,107
2351,69,31-33,18,109,31-33,18,109
366,13,31-33,18,111,31-33,18,111
8084,127,31-33,18,113,31-33,18,113
30,4,31-33,18,115,31-33,18,115
1941,32,31-33,18,119,31-33,18,119
1582,21,31-33,18,117,31-33,18,117
304,15,31-33,18,121,31-33,18,121
1845,22,31-33,18,123,31-33,18,123
152,7,31-33,18,125,31-33,18,125
10292,151,31-33,18,127,31-33,18,127
3305,29,31-33,18,129,31-33,18,129
1605,18,31-33,18,131,31-33,18,131
2319,22,31-33,18,133,31-33,18,133
1528,43,31-33,18,135,31-33,18,135
1523,34,31-33,18,137,31-33,18,137
604,26,31-33,18,139,31-33,18,139
13683,315,31-33,18,141,31-33,18,141
2544,20,31-33,18,143,31-33,18,143
4364,70,31-33,18,145,31-33,18,145
1560,20,31-33,18,147,31-33,18,147
864,18,31-33,18,149,31-33,18,149
4623,87,31-33,18,151,31-33,18,151
521,17,31-33,18,153,31-33,18,153
89,8,31-33,18,155,31-33,18,155
17449,128,31-33,18,157,31-33,18,157
1937,20,31-33,18,159,31-33,18,159
262,7,31-33,18,161,31-33,18,161
12781,224,31-33,18,163,31-33,18,163
892,13,31-33,18,165,31-33,18,165
5688,105,31-33,18,167,31-33,18,167
2577,56,31-33,18,169,31-33,18,169
670,11,31-33,18,171,31-33,18,171
2292,42,31-33,18,173,31-33,18,173
1340,30,31-33,18,175,31-33,18,175
5982,101,31-33,18,177,31-33,18,177
2805,56,31-33,18,179,31-33,18,179
2930,39,31-33,18,181,31-33,18,181
5823,71,31-33,18,183,31-33,18,183
316,3,31-33,19,001,31-33,19,001
234,6,31-33,19,003,31-33,19,003
920,25,31-33,19,005,31-33,19,005
1027,21,31-33,19,007,31-33,19,007
201,9,31-33,19,009,31-33,19,009
740,25,31-33,19,011,31-33,19,011
75,4,31-33,19,159,31-33,19,159
1354,31,31-33,19,017,31-33,19,017
12232,137,31-33,19,013,31-33,19,013
423,32,31-33,19,015,31-33,19,015
1524,33,31-33,19,019,31-33,19,019
3383,25,31-33,19,021,31-33,19,021
825,27,31-33,19,023,31-33,19,023
102,12,31-33,19,025,31-33,19,025
2000,33,31-33,19,027,31-33,19,027
655,23,31-33,19,029,31-33,19,029
653,25,31-33,19,031,31-33,19,031
3073,53,31-33,19,033,31-33,19,033
441,17,31-33,19,035,31-33,19,035
1675,33,31-33,19,037,31-33,19,037
639,25,31-33,19,041,31-33,19,041
1384,9,31-33,19,039,31-33,19,039
930,27,31-33,19,043,31-33,19,043
4263,60,31-33,19,045,31-33,19,045
1426,20,31-33,19,047,31-33,19,047
1981,37,31-33,19,049,31-33,19,049
242,13,31-33,19,051,31-33,19,051
66,5,31-33,19,053,31-33,19,053
2036,44,31-33,19,055,31-33,19,055
4246,47,31-33,19,057,31-33,19,057
1732,39,31-33,19,059,31-33,19,059
10245,149,31-33,19,061,31-33,19,061
552,15,31-33,19,063,31-33,19,063
578,15,31-33,19,065,31-33,19,065
1378,18,31-33,19,067,31-33,19,067
852,20,31-33,19,069,31-33,19,069
289,12,31-33,19,071,31-33,19,071
600,7,31-33,19,073,31-33,19,073
391,14,31-33,19,075,31-33,19,075
177,7,31-33,19,077,31-33,19,077
847,22,31-33,19,079,31-33,19,079
1147,21,31-33,19,081,31-33,19,081
762,21,31-33,19,083,31-33,19,083
303,15,31-33,19,085,31-33,19,085
2149,28,31-33,19,087,31-33,19,087
1360,25,31-33,19,089,31-33,19,089
829,24,31-33,19,091,31-33,19,091
1408,13,31-33,19,093,31-33,19,093
3927,21,31-33,19,095,31-33,19,095
768,30,31-33,19,097,31-33,19,097
1066,37,31-33,19,099,31-33,19,099
785,27,31-33,19,101,31-33,19,101
4831,80,31-33,19,103,31-33,19,103
1203,29,31-33,19,105,31-33,19,105
146,12,31-33,19,107,31-33,19,107
1317,29,31-33,19,109,31-33,19,109
3722,50,31-33,19,111,31-33,19,111
17346,202,31-33,19,113,31-33,19,113
1535,12,31-33,19,115,31-33,19,115
137,9,31-33,19,117,31-33,19,117
872,27,31-33,19,119,31-33,19,119
90,14,31-33,19,121,31-33,19,121
1474,26,31-33,19,123,31-33,19,123
9120,44,31-33,19,125,31-33,19,125
4665,34,31-33,19,127,31-33,19,127
194,8,31-33,19,129,31-33,19,129
1196,25,31-33,19,131,31-33,19,131
87,6,31-33,19,133,31-33,19,133
830,15,31-33,19,135,31-33,19,135
668,14,31-33,19,137,31-33,19,137
7377,60,31-33,19,139,31-33,19,139
744,23,31-33,19,141,31-33,19,141
277,13,31-33,19,143,31-33,19,143
2077,17,31-33,19,145,31-33,19,145
558,19,31-33,19,147,31-33,19,147
3078,36,31-33,19,149,31-33,19,149
446,11,31-33,19,151,31-33,19,151
19269,341,31-33,19,153,31-33,19,153
5495,62,31-33,19,155,31-33,19,155
2523,30,31-33,19,157,31-33,19,157
488,19,31-33,19,161,31-33,19,161
11356,172,31-33,19,163,31-33,19,163
635,19,31-33,19,165,31-33,19,165
6399,94,31-33,19,167,31-33,19,167
927,14,31-33,21,031,31-33,21,031
705,8,31-33,19,173,31-33,19,173
5340,76,31-33,19,169,31-33,19,169
1083,14,31-33,19,171,31-33,19,171
1098,10,31-33,19,175,31-33,19,175
559,14,31-33,19,177,31-33,19,177
3091,25,31-33,19,179,31-33,19,179
564,29,31-33,19,181,31-33,19,181
799,36,31-33,19,183,31-33,19,183
377,5,31-33,19,185,31-33,19,185
2713,17,31-33,19,189,31-33,19,189
1720,30,31-33,19,191,31-33,19,191
7915,85,31-33,19,193,31-33,19,193
531,14,31-33,19,195,31-33,19,195
1910,22,31-33,19,197,31-33,19,197
1372,22,31-33,20,001,31-33,20,001
112,9,31-33,20,003,31-33,20,003
810,21,31-33,20,005,31-33,20,005
165,6,31-33,20,007,31-33,20,007
1058,32,31-33,20,009,31-33,20,009
1150,18,31-33,20,011,31-33,20,011
809,19,31-33,20,013,31-33,20,013
1831,46,31-33,20,015,31-33,20,015
137,3,31-33,20,017,31-33,20,017
46,3,31-33,20,019,31-33,20,019
1538,25,31-33,20,021,31-33,20,021
18,3,31-33,20,023,31-33,20,023
262,10,31-33,20,027,31-33,20,027
249,11,31-33,20,029,31-33,20,029
163,7,31-33,20,031,31-33,20,031
43,6,31-33,20,033,31-33,20,033
4447,46,31-33,20,035,31-33,20,035
3242,44,31-33,20,037,31-33,20,037
205,3,31-33,21,039,31-33,21,039
1743,40,31-33,19,187,31-33,19,187
1353,16,31-33,20,041,31-33,20,041
490,12,31-33,20,043,31-33,20,043
4430,74,31-33,20,045,31-33,20,045
129,7,31-33,20,047,31-33,20,047
1086,28,31-33,20,051,31-33,20,051
392,6,31-33,20,053,31-33,20,053
3686,32,31-33,20,055,31-33,20,055
6017,25,31-33,20,057,31-33,20,057
806,23,31-33,20,059,31-33,20,059
769,13,31-33,20,061,31-33,20,061
102,6,31-33,20,063,31-33,20,063
129,8,31-33,20,067,31-33,20,067
113,7,31-33,20,069,31-33,20,069
39,4,31-33,20,073,31-33,20,073
555,17,31-33,20,077,31-33,20,077
3703,55,31-33,20,079,31-33,20,079
104,7,31-33,20,081,31-33,20,081
245,9,31-33,20,085,31-33,20,085
251,13,31-33,20,087,31-33,20,087
24697,418,31-33,20,091,31-33,20,091
360,12,31-33,20,095,31-33,20,095
1914,34,31-33,20,099,31-33,20,099
1087,35,31-33,20,103,31-33,20,103
164,13,31-33,20,107,31-33,20,107
4333,33,31-33,20,111,31-33,20,111
5395,55,31-33,20,113,31-33,20,113
447,17,31-33,20,115,31-33,20,115
1318,16,31-33,20,117,31-33,20,117
13,3,31-33,20,119,31-33,20,119
470,21,31-33,20,121,31-33,20,121
290,7,31-33,20,123,31-33,20,123
3682,50,31-33,20,125,31-33,20,125
223,7,31-33,20,127,31-33,20,127
1252,23,31-33,20,131,31-33,20,131
908,28,31-33,20,133,31-33,20,133
29,4,31-33,20,135,31-33,20,135
263,7,31-33,20,137,31-33,20,137
147,7,31-33,20,139,31-33,20,139
101,4,31-33,20,141,31-33,20,141
63,7,31-33,20,143,31-33,20,143
55,4,31-33,20,145,31-33,20,145
186,10,31-33,20,147,31-33,20,147
1718,31,31-33,20,149,31-33,20,149
90,8,31-33,20,151,31-33,20,151
52,5,31-33,20,153,31-33,20,153
3439,89,31-33,20,155,31-33,20,155
176,15,31-33,20,157,31-33,20,157
413,13,31-33,20,159,31-33,20,159
519,28,31-33,20,161,31-33,20,161
106,8,31-33,20,163,31-33,20,163
224,7,31-33,20,165,31-33,20,165
275,7,31-33,20,167,31-33,20,167
5660,70,31-33,20,169,31-33,20,169
54,6,31-33,20,171,31-33,20,171
40390,494,31-33,20,173,31-33,20,173
3243,13,31-33,20,175,31-33,20,175
7935,109,31-33,20,177,31-33,20,177
17,4,31-33,20,181,31-33,20,181
76,5,31-33,20,189,31-33,20,189
57,3,31-33,20,183,31-33,20,183
498,32,31-33,20,191,31-33,20,191
120,10,31-33,20,193,31-33,20,193
36,6,31-33,20,195,31-33,20,195
217,7,31-33,20,197,31-33,20,197
187,8,31-33,20,201,31-33,20,201
45,4,31-33,20,203,31-33,20,203
1031,15,31-33,20,205,31-33,20,205
11204,175,31-33,20,209,31-33,20,209
198,17,31-33,21,001,31-33,21,001
1006,10,31-33,21,003,31-33,21,003
1253,26,31-33,21,005,31-33,21,005
523,10,31-33,21,007,31-33,21,007
2041,41,31-33,21,009,31-33,21,009
405,3,31-33,21,011,31-33,21,011
1349,15,31-33,21,013,31-33,21,013
11795,158,31-33,21,015,31-33,21,015
1484,22,31-33,21,017,31-33,21,017
1406,38,31-33,21,019,31-33,21,019
2453,24,31-33,21,021,31-33,21,021
280,4,31-33,21,023,31-33,21,023
262,17,31-33,21,027,31-33,21,027
5101,58,31-33,21,029,31-33,21,029
787,13,31-33,21,033,31-33,21,033
2607,30,31-33,21,035,31-33,21,035
2015,68,31-33,21,037,31-33,21,037
3357,16,31-33,21,041,31-33,21,041
822,11,31-33,21,043,31-33,21,043
1360,29,31-33,21,045,31-33,21,045
6260,77,31-33,21,047,31-33,21,047
2670,40,31-33,21,049,31-33,21,049
197,6,31-33,21,051,31-33,21,051
1224,12,31-33,21,053,31-33,21,053
428,9,31-33,21,055,31-33,21,055
192,7,31-33,21,057,31-33,21,057
7342,86,31-33,21,059,31-33,21,059
240,5,31-33,21,065,31-33,21,065
7555,218,31-33,21,067,31-33,21,067
491,20,31-33,21,069,31-33,21,069
197,12,31-33,21,071,31-33,21,071
2892,44,31-33,21,073,31-33,21,073
681,9,31-33,21,075,31-33,21,075
53,7,31-33,21,077,31-33,21,077
180,9,31-33,21,079,31-33,21,079
1998,12,31-33,21,081,31-33,21,081
2389,42,31-33,21,083,31-33,21,083
1575,29,31-33,21,085,31-33,21,085
7,5,31-33,21,087,31-33,21,087
698,18,31-33,21,089,31-33,21,089
2988,14,31-33,21,091,31-33,21,091
6350,68,31-33,21,093,31-33,21,093
127,5,31-33,21,095,31-33,21,095
1390,20,31-33,21,097,31-33,21,097
2496,21,31-33,21,099,31-33,21,099
5459,68,31-33,21,101,31-33,21,101
337,6,31-33,21,103,31-33,21,103
89,5,31-33,21,105,31-33,21,105
1566,39,31-33,21,107,31-33,21,107
99,7,31-33,21,109,31-33,21,109
53362,675,31-33,21,111,31-33,21,111
2109,70,31-33,21,113,31-33,21,113
19,6,31-33,21,115,31-33,21,115
5313,106,31-33,21,117,31-33,21,117
1301,23,31-33,21,121,31-33,21,121
535,16,31-33,21,123,31-33,21,123
4169,50,31-33,21,125,31-33,21,125
85,3,31-33,21,129,31-33,21,129
96,5,31-33,21,133,31-33,21,133
274,12,31-33,21,135,31-33,21,135
333,17,31-33,21,137,31-33,21,137
72,5,31-33,21,139,31-33,21,139
3246,44,31-33,21,141,31-33,21,141
2076,52,31-33,21,145,31-33,21,145
419,9,31-33,21,147,31-33,21,147
127,8,31-33,21,149,31-33,21,149
3994,34,31-33,21,155,31-33,21,155
4689,65,31-33,21,151,31-33,21,151
2300,38,31-33,21,157,31-33,21,157
26,5,31-33,21,159,31-33,21,159
1121,19,31-33,21,161,31-33,21,161
283,5,31-33,21,163,31-33,21,163
78,6,31-33,21,165,31-33,21,165
2518,14,31-33,21,167,31-33,21,167
634,10,31-33,21,169,31-33,21,169
661,18,31-33,21,171,31-33,21,171
3754,24,31-33,21,173,31-33,21,173
281,4,31-33,21,175,31-33,21,175
797,30,31-33,21,177,31-33,21,177
6466,61,31-33,21,179,31-33,21,179
57,3,31-33,21,181,31-33,21,181
2145,21,31-33,21,183,31-33,21,183
1361,41,31-33,21,185,31-33,21,185
28,3,31-33,21,187,31-33,21,187
566,14,31-33,21,191,31-33,21,191
217,9,31-33,21,193,31-33,21,193
695,22,31-33,21,195,31-33,21,195
287,9,31-33,21,197,31-33,21,197
4185,68,31-33,21,199,31-33,21,199
233,12,31-33,21,203,31-33,21,203
926,24,31-33,21,205,31-33,21,205
1156,16,31-33,21,207,31-33,21,207
11286,48,31-33,21,209,31-33,21,209
6270,53,31-33,21,211,31-33,21,211
3327,33,31-33,21,213,31-33,21,213
26,6,31-33,21,215,31-33,21,215
1338,28,31-33,21,217,31-33,21,217
521,23,31-33,21,219,31-33,21,219
433,14,31-33,21,221,31-33,21,221
129,3,31-33,21,223,31-33,21,223
525,11,31-33,21,225,31-33,21,225
12106,105,31-33,21,227,31-33,21,227
1042,12,31-33,21,229,31-33,21,229
1325,21,31-33,21,231,31-33,21,231
247,11,31-33,21,233,31-33,21,233
1023,16,31-33,21,235,31-33,21,235
73,4,31-33,21,237,31-33,21,237
1948,35,31-33,21,239,31-33,21,239
1332,46,31-33,22,001,31-33,22,001
786,8,31-33,22,003,31-33,22,003
5781,110,31-33,22,005,31-33,22,005
362,15,31-33,22,007,31-33,22,007
289,22,31-33,22,009,31-33,22,009
892,16,31-33,22,011,31-33,22,011
922,7,31-33,22,013,31-33,22,013
2287,65,31-33,22,015,31-33,22,015
4608,151,31-33,22,017,31-33,22,017
8734,129,31-33,22,019,31-33,22,019
52,5,31-33,22,021,31-33,22,021
426,4,31-33,22,023,31-33,22,023
140,8,31-33,22,027,31-33,22,027
211,8,31-33,22,029,31-33,22,029
854,11,31-33,22,031,31-33,22,031
9637,301,31-33,22,033,31-33,22,033
50,3,31-33,22,035,31-33,22,035
249,17,31-33,22,037,31-33,22,037
959,16,31-33,22,039,31-33,22,039
154,7,31-33,22,041,31-33,22,041
372,5,31-33,22,043,31-33,22,043
2412,91,31-33,22,045,31-33,22,045
4440,34,31-33,22,047,31-33,22,047
502,6,31-33,22,049,31-33,22,049
7479,260,31-33,22,051,31-33,22,051
417,21,31-33,22,053,31-33,22,053
6706,268,31-33,22,055,31-33,22,055
1124,37,31-33,22,061,31-33,22,061
1954,56,31-33,22,057,31-33,22,057
283,8,31-33,22,059,31-33,22,059
1666,53,31-33,22,063,31-33,22,063
185,7,31-33,22,065,31-33,22,065
444,14,31-33,22,067,31-33,22,067
2450,16,31-33,22,069,31-33,22,069
4046,178,31-33,22,071,31-33,22,071
4013,92,31-33,22,073,31-33,22,073
1078,28,31-33,22,075,31-33,22,075
337,6,31-33,22,077,31-33,22,077
2877,69,31-33,22,079,31-33,22,079
377,5,31-33,22,081,31-33,22,081
587,7,31-33,22,083,31-33,22,083
907,14,31-33,22,085,31-33,22,085
1610,31,31-33,22,087,31-33,22,087
4448,39,31-33,22,089,31-33,22,089
2217,28,31-33,22,093,31-33,22,093
1981,18,31-33,22,095,31-33,22,095
1656,53,31-33,22,097,31-33,22,097
1706,75,31-33,22,099,31-33,22,099
3425,66,31-33,22,101,31-33,22,101
2588,131,31-33,22,103,31-33,22,103
2937,80,31-33,22,105,31-33,22,105
2877,121,31-33,22,109,31-33,22,109
953,10,31-33,22,111,31-33,22,111
491,36,31-33,22,113,31-33,22,113
135,13,31-33,22,115,31-33,22,115
1249,27,31-33,22,117,31-33,22,117
1477,34,31-33,22,119,31-33,22,119
2034,37,31-33,22,121,31-33,22,121
95,5,31-33,22,123,31-33,22,123
289,3,31-33,22,125,31-33,22,125
695,13,31-33,22,127,31-33,22,127
5636,152,31-33,23,001,31-33,23,001
2579,75,31-33,23,003,31-33,23,003
14654,417,31-33,23,005,31-33,23,005
872,24,31-33,23,007,31-33,23,007
817,85,31-33,23,009,31-33,23,009
3206,92,31-33,23,011,31-33,23,011
1575,94,31-33,23,013,31-33,23,013
665,66,31-33,23,015,31-33,23,015
2297,54,31-33,23,017,31-33,23,017
2778,149,31-33,23,019,31-33,23,019
3492,71,31-33,23,025,31-33,23,025
1083,26,31-33,23,021,31-33,23,021
6730,34,31-33,23,023,31-33,23,023
1212,56,31-33,23,027,31-33,23,027
1055,38,31-33,23,029,31-33,23,029
7196,256,31-33,23,031,31-33,23,031
2076,47,31-33,24,001,31-33,24,001
15600,227,31-33,24,003,31-33,24,003
13945,404,31-33,24,005,31-33,24,005
357,32,31-33,24,009,31-33,24,009
1206,23,31-33,24,011,31-33,24,011
4249,127,31-33,24,013,31-33,24,013
4611,58,31-33,24,015,31-33,24,015
428,43,31-33,24,017,31-33,24,017
2772,39,31-33,24,019,31-33,24,019
7869,168,31-33,24,021,31-33,24,021
921,44,31-33,24,023,31-33,24,023
5183,123,31-33,24,025,31-33,24,025
6458,168,31-33,24,027,31-33,24,027
1004,28,31-33,24,029,31-33,24,029
6535,336,31-33,24,031,31-33,24,031
7105,255,31-33,24,033,31-33,24,033
1641,51,31-33,24,035,31-33,24,035
356,33,31-33,24,037,31-33,24,037
500,13,31-33,24,039,31-33,24,039
722,35,31-33,24,041,31-33,24,041
7024,135,31-33,24,043,31-33,24,043
11208,363,31-33,24,510,31-33,24,510
2166,67,31-33,24,045,31-33,24,045
747,39,31-33,24,047,31-33,24,047
2426,188,31-33,25,001,31-33,25,001
4810,128,31-33,25,003,31-33,25,003
21780,578,31-33,25,005,31-33,25,005
68,18,31-33,25,007,31-33,25,007
42157,777,31-33,25,009,31-33,25,009
3194,95,31-33,25,011,31-33,25,011
18211,478,31-33,25,013,31-33,25,013
2970,138,31-33,25,015,31-33,25,015
65973,1511,31-33,25,017,31-33,25,017
60,14,31-33,25,019,31-33,25,019
18802,519,31-33,25,021,31-33,25,021
9964,435,31-33,25,023,31-33,25,023
8357,311,31-33,25,025,31-33,25,025
420,7,31-33,26,003,31-33,26,003
33962,818,31-33,25,027,31-33,25,027
167,16,31-33,26,001,31-33,26,001
14648,226,31-33,26,005,31-33,26,005
1610,76,31-33,26,007,31-33,26,007
1111,41,31-33,26,009,31-33,26,009
910,30,31-33,26,011,31-33,26,011
607,19,31-33,26,013,31-33,26,013
3568,60,31-33,26,015,31-33,26,015
4162,99,31-33,26,017,31-33,26,017
343,22,31-33,26,019,31-33,26,019
10034,268,31-33,26,021,31-33,26,021
2618,66,31-33,26,023,31-33,26,023
12078,146,31-33,26,025,31-33,26,025
2880,75,31-33,26,027,31-33,26,027
2276,50,31-33,26,029,31-33,26,029
284,31,31-33,26,031,31-33,26,031
585,24,31-33,26,033,31-33,26,033
1244,32,31-33,26,035,31-33,26,035
2498,59,31-33,26,037,31-33,26,037
720,23,31-33,26,039,31-33,26,039
2188,69,31-33,26,041,31-33,26,041
2803,39,31-33,26,043,31-33,26,043
10014,104,31-33,26,045,31-33,26,045
1211,59,31-33,26,047,31-33,26,047
14910,263,31-33,26,049,31-33,26,049
1253,29,31-33,26,051,31-33,26,051
585,22,31-33,26,053,31-33,26,053
5128,180,31-33,26,055,31-33,26,055
2472,47,31-33,26,057,31-33,26,057
3548,75,31-33,26,059,31-33,26,059
1039,41,31-33,26,061,31-33,26,061
3303,60,31-33,26,063,31-33,26,063
8586,182,31-33,26,065,31-33,26,065
4224,65,31-33,26,067,31-33,26,067
1296,34,31-33,26,069,31-33,26,069
427,17,31-33,26,071,31-33,26,071
3465,56,31-33,26,073,31-33,26,073
8964,251,31-33,26,075,31-33,26,075
19061,295,31-33,26,077,31-33,26,077
318,8,31-33,26,079,31-33,26,079
99,6,31-33,26,085,31-33,26,085
65093,1097,31-33,26,081,31-33,26,081
75,5,31-33,26,083,31-33,26,083
5077,124,31-33,26,087,31-33,26,087
479,44,31-33,26,089,31-33,26,089
5550,119,31-33,26,091,31-33,26,091
9460,247,31-33,26,093,31-33,26,093
221,5,31-33,26,095,31-33,26,095
150,15,31-33,26,097,31-33,26,097
69822,1515,31-33,26,099,31-33,26,099
1078,28,31-33,26,101,31-33,26,101
1247,48,31-33,26,103,31-33,26,103
1951,34,31-33,26,105,31-33,26,105
1821,32,31-33,26,107,31-33,26,107
2037,48,31-33,26,109,31-33,26,109
6147,71,31-33,26,111,31-33,26,111
417,24,31-33,26,113,31-33,26,113
7667,126,31-33,26,115,31-33,26,115
3112,74,31-33,26,117,31-33,26,117
463,17,31-33,26,119,31-33,26,119
13564,259,31-33,26,121,31-33,26,121
2410,38,31-33,26,123,31-33,26,123
54236,1635,31-33,26,125,31-33,26,125
1456,34,31-33,26,127,31-33,26,127
257,28,31-33,26,129,31-33,26,129
35,4,31-33,26,131,31-33,26,131
3020,44,31-33,26,133,31-33,26,133
343,20,31-33,26,135,31-33,26,135
884,28,31-33,26,137,31-33,26,137
38849,606,31-33,26,139,31-33,26,139
165,17,31-33,26,141,31-33,26,141
388,9,31-33,26,143,31-33,26,143
11130,184,31-33,26,145,31-33,26,145
8647,213,31-33,26,147,31-33,26,147
8502,120,31-33,26,149,31-33,26,149
2850,54,31-33,26,151,31-33,26,151
175,9,31-33,26,153,31-33,26,153
1994,64,31-33,26,155,31-33,26,155
1536,51,31-33,26,157,31-33,26,157
85283,1388,31-33,26,163,31-33,26,163
3443,94,31-33,26,159,31-33,26,159
13313,301,31-33,26,161,31-33,26,161
3267,50,31-33,26,165,31-33,26,165
398,21,31-33,27,001,31-33,27,001
22062,541,31-33,27,003,31-33,27,003
2564,36,31-33,27,005,31-33,27,005
959,35,31-33,27,007,31-33,27,007
4287,68,31-33,27,009,31-33,27,009
4259,81,31-33,27,013,31-33,27,013
2749,40,31-33,27,015,31-33,27,015
1118,27,31-33,27,017,31-33,27,017
8881,153,31-33,27,019,31-33,27,019
448,36,31-33,27,021,31-33,27,021
1322,23,31-33,27,023,31-33,27,023
2521,96,31-33,27,025,31-33,27,025
1129,39,31-33,27,027,31-33,27,027
473,11,31-33,27,029,31-33,27,029
57,6,31-33,27,031,31-33,27,031
1188,16,31-33,27,033,31-33,27,033
3208,112,31-33,27,035,31-33,27,035
18175,400,31-33,27,037,31-33,27,037
1378,23,31-33,27,039,31-33,27,039
4057,87,31-33,27,041,31-33,27,041
1062,31,31-33,27,043,31-33,27,043
815,45,31-33,27,045,31-33,27,045
2493,47,31-33,27,047,31-33,27,047
4227,92,31-33,27,049,31-33,27,049
149,10,31-33,27,051,31-33,27,051
77165,1443,31-33,27,053,31-33,27,053
401,26,31-33,27,055,31-33,27,055
795,29,31-33,27,057,31-33,27,057
1236,69,31-33,27,059,31-33,27,059
769,36,31-33,27,061,31-33,27,061
1305,13,31-33,27,063,31-33,27,063
527,20,31-33,27,065,31-33,27,065
2203,65,31-33,27,067,31-33,27,067
132,10,31-33,27,069,31-33,27,069
650,8,31-33,27,071,31-33,27,071
179,8,31-33,27,073,31-33,27,073
800,28,31-33,28,045,31-33,28,045
30,4,31-33,28,015,31-33,28,015
1621,5,31-33,28,079,31-33,28,079
3192,47,31-33,27,079,31-33,27,079
715,19,31-33,27,075,31-33,27,075
335,4,31-33,27,077,31-33,27,077
29,6,31-33,27,081,31-33,27,081
2132,28,31-33,27,083,31-33,27,083
4794,69,31-33,27,085,31-33,27,085
356,15,31-33,27,089,31-33,27,089
1397,36,31-33,27,091,31-33,27,091
2145,52,31-33,27,093,31-33,27,093
820,41,31-33,27,095,31-33,27,095
1231,55,31-33,27,097,31-33,27,097
3524,31,31-33,27,099,31-33,27,099
298,5,31-33,27,101,31-33,27,101
3487,47,31-33,27,103,31-33,27,103
3354,25,31-33,27,105,31-33,27,105
3895,88,31-33,27,109,31-33,27,109
4101,89,31-33,27,111,31-33,27,111
1006,15,31-33,27,113,31-33,27,113
360,28,31-33,27,115,31-33,27,115
579,13,31-33,27,117,31-33,27,117
1691,36,31-33,27,119,31-33,27,119
912,29,31-33,27,121,31-33,27,121
25918,532,31-33,27,123,31-33,27,123
688,33,31-33,27,127,31-33,27,127
985,20,31-33,27,129,31-33,27,129
4837,76,31-33,27,131,31-33,27,131
625,18,31-33,27,133,31-33,27,133
3314,23,31-33,27,135,31-33,27,135
5223,188,31-33,27,137,31-33,27,137
8669,172,31-33,27,139,31-33,27,139
4836,161,31-33,27,141,31-33,27,141
1362,23,31-33,27,143,31-33,27,143
11203,231,31-33,27,145,31-33,27,145
4909,60,31-33,27,147,31-33,27,147
748,13,31-33,27,149,31-33,27,149
856,20,31-33,27,151,31-33,27,151
1897,34,31-33,27,153,31-33,27,153
40,4,31-33,27,155,31-33,27,155
909,25,31-33,27,157,31-33,27,157
346,22,31-33,27,159,31-33,27,159
1316,18,31-33,27,161,31-33,27,161
11395,215,31-33,27,163,31-33,27,163
1456,16,31-33,27,165,31-33,27,165
48,4,31-33,27,167,31-33,27,167
5626,99,31-33,27,169,31-33,27,169
6867,188,31-33,27,171,31-33,27,171
162,17,31-33,27,173,31-33,27,173
585,20,31-33,28,001,31-33,28,001
2095,31,31-33,28,003,31-33,28,003
364,10,31-33,28,005,31-33,28,005
1005,9,31-33,28,007,31-33,28,007
173,5,31-33,28,009,31-33,28,009
1142,16,31-33,28,011,31-33,28,011
514,12,31-33,28,013,31-33,28,013
2941,31,31-33,28,017,31-33,28,017
214,10,31-33,28,019,31-33,28,019
103,4,31-33,28,021,31-33,28,021
407,9,31-33,28,023,31-33,28,023
952,15,31-33,28,025,31-33,28,025
590,13,31-33,28,027,31-33,28,027
2552,16,31-33,28,029,31-33,28,029
1807,13,31-33,28,031,31-33,28,031
4580,88,31-33,28,033,31-33,28,033
4183,57,31-33,28,035,31-33,28,035
319,18,31-33,28,039,31-33,28,039
30,4,31-33,28,041,31-33,28,041
