rank_flo,rank_baseline,cbsa_code,cbsa_name,primary_city,state,is_candidate,demand_index,score_baseline,score_flo,score_flo_recalc,score_flo_error,demand_norm,w_demand,contrib_demand,enterprise_fit_norm,w_enterprise_fit,contrib_enterprise_fit,cloud_adjacency_norm,w_cloud_adjacency,contrib_cloud_adjacency,resilience_norm,w_resilience,contrib_resilience,capex_friction_norm,w_capex_friction,contrib_capex_friction
719,524,15620,"Cadillac, MI",Cadillac,MI,False,1803.4,0.004089600942326382,0.03868077316902094,0.03868077316902094,0.0,0.004089600942326382,0.3,0.0012268802826979146,0.007050471164509138,0.2,0.0014100942329018278,0.0006236582008179406,0.2,0.00012473164016358812,0.5859359591571339,0.15,0.08789039387357009,0.34647551240208324,-0.15,-0.051971326860312486
720,821,33180,"Middlesborough, KY",Middlesborough,KY,False,606.0,0.0013391582506045163,0.03863380010587336,0.03863380010587336,0.0,0.0013391582506045163,0.3,0.00040174747518135486,0.002297588729945555,0.2,0.00045951774598911103,0.00010059003238999043,0.2,2.0118006477998086e-05,0.48108236613617644,0.15,0.07216235492042647,0.22939958694801052,-0.15,-0.03440993804220158
721,215,14020,"Bloomington, IN",Bloomington,IN,False,5791.8,0.01325100534491824,0.03851373114244054,0.03851373114244054,0.0,0.01325100534491824,0.3,0.0039753016034754715,0.021012655406271417,0.2,0.0042025310812542835,0.0029947089642962865,0.2,0.0005989417928592574,0.6807990490733071,0.15,0.10211985736099606,0.48255267130763024,-0.15,-0.07238290069614453
722,139,21500,"Erie, PA",Erie,PA,False,10292.4,0.02358893951759523,0.03824691395342443,0.03824691395342443,0.0,0.02358893951759523,0.3,0.007076681855278569,0.03750759268650146,0.2,0.007501518537300292,0.003365455083676537,0.2,0.0006730910167353074,0.6971360812087252,0.15,0.10457041218130878,0.5438319309146568,-0.15,-0.08157478963719851
723,465,24940,"Greenwood, SC",Greenwood,SC,False,2134.5,0.004850141760122532,0.03822282117567129,0.03822282117567129,0.0,0.004850141760122532,0.3,0.0014550425280367596,0.008108710552859031,0.2,0.0016217421105718063,0.00047995815454652575,0.2,9.599163090930516e-05,0.598260768483646,0.15,0.0897391152725469,0.3645938024426232,-0.15,-0.05468907036639348
724,476,30740,"Lincolnton, NC",Lincolnton,NC,False,2065.7,0.0046921073044765785,0.03812641569381152,0.03812641569381152,0.0,0.0046921073044765785,0.3,0.0014076321913429736,0.007780483591438236,0.2,0.0015560967182876473,0.00031326610087168446,0.2,6.265322017433689e-05,0.5950196059511351,0.15,0.08925294089267026,0.3610193821910913,-0.15,-0.054152907328663694
725,622,38700,"Pontiac, IL",Pontiac,IL,False,1358.3000000000002,0.0030672007067447872,0.0381149566546661,0.0381149566546661,0.0,0.0030672007067447872,0.3,0.0009201602120234361,0.0051881035837480285,0.2,0.0010376207167496058,0.00017531405645112617,0.2,3.506281129022524e-05,0.5570750287895967,0.15,0.0835612543184395,0.3162609426922445,-0.15,-0.04743914140383667
726,401,36700,"Orangeburg, SC",Orangeburg,SC,False,2635.8,0.00600163409464748,0.03796920650038255,0.03796920650038255,0.0,0.00600163409464748,0.3,0.0018004902283942437,0.010204013396563927,0.2,0.0020408026793127857,0.0004512181452922428,0.2,9.024362905844856e-05,0.6132961104290754,0.15,0.0919944165643613,0.3863783106716282,-0.15,-0.05795674660074423
727,206,14060,"Bloomington-Normal, IL",Bloomington,IL,False,6031.8,0.013802288329729705,0.037857134135436815,0.037857134135436815,0.0,0.013802288329729705,0.3,0.004140686498918912,0.015120730681140603,0.2,0.003024146136228121,0.0013191664247715889,0.2,0.0002638332849543178,0.7384289634881043,0.15,0.11076434452321564,0.5355725087192011,-0.15,-0.08033587630788017
728,213,22300,"Findlay, OH",Findlay,OH,False,5802.9,0.013276502182965768,0.03778974289633284,0.03778974289633284,0.0,0.013276502182965768,0.3,0.00398295065488973,0.022565742913028215,0.2,0.004513148582605643,0.00067539021747565,0.2,0.00013507804349513,0.665174129755881,0.15,0.09977611946338215,0.4707836923202654,-0.15,-0.0706175538480398
729,243,22540,"Fond du Lac, WI",Fond du Lac,WI,False,4895.5,0.01119219309789109,0.03773356101397923,0.03773356101397923,0.0,0.01119219309789109,0.3,0.003357657929367327,0.018370121873067004,0.2,0.0036740243746134008,0.002437152784763197,0.2,0.0004874305569526394,0.6610246672430694,0.15,0.0991537000864604,0.4595950128894303,-0.15,-0.06893925193341453
730,266,27100,"Jackson, MI",Jackson,MI,False,4488.500000000001,0.010257309036148318,0.03771586267058531,0.03771586267058531,0.0,0.010257309036148318,0.3,0.003077192710844495,0.016015692480872003,0.2,0.003203138496174401,0.0007271222341333594,0.2,0.0001454244468266719,0.6585280037086682,0.15,0.09877920055630023,0.4499272902637365,-0.15,-0.06748909353956048
731,726,22280,"Fernley, NV",Fernley,NV,False,968.7,0.0021722846614008425,0.037625752536149866,0.037625752536149866,0.0,0.0021722846614008425,0.3,0.0006516853984202528,0.003631115247229018,0.2,0.0007262230494458036,0.00010059003238999043,0.2,2.0118006477998086e-05,0.5184920709089907,0.15,0.07777381063634861,0.27697389703028535,-0.15,-0.041546084554542805
732,733,31380,"Macomb, IL",Macomb,IL,False,944.0,0.002115548454213996,0.037579842436118886,0.037579842436118886,0.0,0.002115548454213996,0.3,0.0006346645362641988,0.0035887633812392377,0.2,0.0007177526762478475,0.0002615340842139751,0.2,5.230681684279502e-05,0.5187181761104875,0.15,0.07780772641657313,0.27755072006539394,-0.15,-0.04163260800980909
733,637,15340,"Bucyrus, OH",Bucyrus,OH,False,1301.6,0.002936960101583078,0.03726860321334356,0.03726860321334356,0.0,0.002936960101583078,0.3,0.0008810880304749234,0.004969099855669299,0.2,0.0009938199711338597,0.00023566807588512045,0.2,4.713361517702409e-05,0.549359860991407,0.15,0.08240397914871105,0.31371611701435526,-0.15,-0.047057417552153286
734,687,32460,"Mayfield, KY",Mayfield,KY,False,1093.7,0.002459411215990147,0.03677746228384609,0.03677746228384609,0.0,0.002459411215990147,0.3,0.0007378233647970441,0.004096428511721993,0.2,0.0008192857023443987,0.0002845260916174015,0.2,5.6905218323480305e-05,0.5289004914711236,0.15,0.07933507372066854,0.2944775048152492,-0.15,-0.04417162572228738
735,233,36980,"Owensboro, KY",Owensboro,KY,False,5250.0,0.012006484006706359,0.03663003022751013,0.03663003022751013,0.0,0.012006484006706359,0.3,0.0036019452020119077,0.019841291954817247,0.2,0.00396825839096345,0.0010202703285270458,0.2,0.00020405406570540917,0.6583399475729579,0.15,0.09875099213594368,0.4659681304474288,-0.15,-0.06989521956711432
736,878,37220,"Pahrump, NV",Pahrump,NV,False,419.5,0.000910765431157274,0.03626611755393305,0.03626611755393305,0.0,0.000910765431157274,0.3,0.00027322962934718217,0.00028253152706339963,0.2,5.650630541267993e-05,0.0004282261378888164,0.2,8.564522757776329e-05,0.48839356355181834,0.15,0.07325903453277274,0.24938865427451543,-0.15,-0.03740829814117731
737,339,40780,"Russellville, AR",Russellville,AR,False,3227.8,0.007361465457182426,0.03625830837518099,0.03625830837518099,0.0,0.007361465457182426,0.3,0.002208439637154728,0.012358385948096672,0.2,0.0024716771896193344,0.0004857061563973824,0.2,9.714123127947648e-05,0.6183788742446272,0.15,0.09275683113669408,0.40850520546377755,-0.15,-0.06127578081956663
738,451,42740,"Sedalia, MO",Sedalia,MO,False,2202.2,0.005005649502088099,0.03589777052017824,0.03589777052017824,0.0,0.005005649502088099,0.3,0.0015016948506264298,0.008209574865282059,0.2,0.0016419149730564119,0.00035925011567853726,0.2,7.185002313570746e-05,0.5853220577832476,0.15,0.08779830866748714,0.3674399866275163,-0.15,-0.05511599799412745
739,423,22060,"Faribault-Northfield, MN",Faribault,MN,False,2414.7000000000003,0.0054937646448899174,0.035595406707831935,0.035595406707831935,0.0,0.0054937646448899174,0.3,0.0016481293934669753,0.009351403462822306,0.2,0.0018702806925644613,0.0004368481406651013,0.2,8.736962813302027e-05,0.5896763591544051,0.15,0.08845145387316077,0.3764121791966219,-0.15,-0.05646182687949328
740,558,22580,"Forest City, NC",Forest City,NC,False,1622.3000000000002,0.0036736119900373982,0.03547918444258884,0.03547918444258884,0.0,0.0036736119900373982,0.3,0.0011020835970112193,0.006250801063254741,0.2,0.0012501602126509482,0.0006523982100722236,0.2,0.00013047964201444472,0.5550627685367878,0.15,0.08325941528051817,0.33508636193070634,-0.15,-0.05026295428960595
741,81,43900,"Spartanburg, SC",Spartanburg,SC,False,19544.000000000004,0.044839979777102516,0.035443407102483504,0.035443407102483504,0.0,0.044839979777102516,0.3,0.013451993933130754,0.07513443931144782,0.2,0.015026887862289565,0.004716235518627837,0.2,0.0009432471037255674,0.6430225175206301,0.15,0.09645337762809451,0.6028806628317126,-0.15,-0.09043209942475688
742,562,32620,"McComb, MS",McComb,MS,False,1598.7,0.0036194024965309373,0.03530939634240381,0.03530939634240381,0.0,0.0036194024965309373,0.3,0.0010858207489592812,0.0061594101945399524,0.2,0.0012318820389079907,0.00036212411660396554,0.2,7.242482332079312e-05,0.5527364345287612,0.15,0.08291046517931418,0.3332746429873229,-0.15,-0.049991196448098435
743,240,35660,"Niles-Benton Harbor, MI",Niles,MI,False,4974.400000000001,0.01137342737914786,0.03524705397408484,0.03524705397408484,0.0,0.01137342737914786,0.3,0.0034120282137443583,0.018119911506890535,0.2,0.0036239823013781074,0.00148585847844643,0.2,0.00029717169568928606,0.6460957565378379,0.15,0.09691436348067568,0.46000327811601727,-0.15,-0.06900049171740259
744,555,34860,"Nacogdoches, TX",Nacogdoches,TX,False,1637.0000000000002,0.0037073780728571004,0.035015292943909294,0.035015292943909294,0.0,0.0037073780728571004,0.3,0.00111221342185713,0.0061482649666479055,0.2,0.0012296529933295813,0.0002730300879156883,0.2,5.460601758313766e-05,0.5555130184376895,0.15,0.08332695276565343,0.3380542150300932,-0.15,-0.050708132254513975
745,183,19460,"Decatur, AL",Decatur,AL,False,6736.1,0.015420074188907684,0.03488022280658498,0.03488022280658498,0.0,0.015420074188907684,0.3,0.0046260222566723045,0.024572998456385935,0.2,0.004914599691277187,0.0011438523683204626,0.2,0.00022877047366409253,0.6586223999816838,0.15,0.09879335999725257,0.4912168640818745,-0.15,-0.07368252961228117
746,510,22260,"Fergus Falls, MN",Fergus Falls,MN,False,1889.5,0.004287373713127495,0.03485172964067992,0.03485172964067992,0.0,0.004287373713127495,0.3,0.0012862121139382485,0.007231581117754906,0.2,0.0014463162235509811,0.001003026322974476,0.2,0.0002006052645948952,0.5681965711511158,0.15,0.08522948567266736,0.35540593089381045,-0.15,-0.053310889634071566
747,917,37780,"Pecos, TX",Pecos,TX,False,258.1,0.000540027623871564,0.03482464610549904,0.03482464610549904,0.0,0.000540027623871564,0.3,0.0001620082871614692,0.0008682132527904865,0.2,0.0001736426505580973,0.0001408260453459866,0.2,2.8165209069197324e-05,0.39097599774392827,0.15,0.05864639966158924,0.16123713135252637,-0.15,-0.024185569702878957
748,654,32660,"McMinnville, TN",McMinnville,TN,False,1224.9999999999998,0.002761008948930752,0.03480583045046857,0.03480583045046857,0.0,0.002761008948930752,0.3,0.0008283026846792255,0.004746752559222954,0.2,0.0009493505118445909,0.0005748001850856596,0.2,0.00011496003701713192,0.5264696168874838,0.15,0.07897044253312258,0.3070481687746331,-0.15,-0.04605722531619496
749,234,30140,"Lebanon, PA",Lebanon,PA,False,5232.900000000001,0.011967205094038542,0.034776655021004424,0.034776655021004424,0.0,0.011967205094038542,0.3,0.0035901615282115627,0.02005583759173916,0.2,0.004011167518347832,0.0009311762998387685,0.2,0.0001862352599677537,0.6408609307347203,0.15,0.09612913961020804,0.46093365930487173,-0.15,-0.06914004889573076
750,499,43700,"Somerset, KY",Somerset,KY,False,1948.7,0.00442335684938099,0.03466958072750628,0.03466958072750628,0.0,0.00442335684938099,0.3,0.0013270070548142968,0.007372010989194702,0.2,0.0014744021978389404,0.0006523982100722236,0.2,0.00013047964201444472,0.569525699102108,0.15,0.0854288548653162,0.35794108688318405,-0.15,-0.053691163032477604
751,175,17300,"Clarksville, TN-KY",Clarksville,TN-KY,False,7250.400000000001,0.01660142768510992,0.03449904409314376,0.03449904409314376,0.0,0.01660142768510992,0.3,0.004980428305532975,0.02717373738499518,0.2,0.005434747476999037,0.0022330987190577875,0.2,0.0004466197438115575,0.6574968827378525,0.15,0.09862453241067787,0.4999152256258512,-0.15,-0.07498728384387768
752,383,12660,"Baraboo, WI",Baraboo,WI,False,2811.6000000000004,0.006405448881021878,0.03435649942683305,0.03435649942683305,0.0,0.006405448881021878,0.3,0.0019216346643065633,0.010404070237226176,0.2,0.002080814047445235,0.0004972021600990955,0.2,9.944043201981911e-05,0.5975408923396759,0.15,0.08963113385095138,0.3958434904525997,-0.15,-0.05937652356788995
753,596,36900,"Ottumwa, IA",Ottumwa,IA,False,1465.6,0.0033136701412042457,0.03430798759079398,0.03430798759079398,0.0,0.0033136701412042457,0.3,0.0009941010423612736,0.005713601078858059,0.2,0.001142720215771612,0.00037362012030567874,0.2,7.472402406113576e-05,0.5367764225161965,0.15,0.08051646337742947,0.32280014045886346,-0.15,-0.04842002106882952
754,156,30860,"Logan, UT-ID",Logan,UT-ID,False,8437.800000000001,0.01932890025246464,0.03428104853350261,0.03428104853350261,0.0,0.01932890025246464,0.3,0.005798670075739392,0.02937213358670151,0.2,0.005874426717340302,0.0020462886589049482,0.2,0.00040925773178098965,0.6661895006778682,0.15,0.09992842510168022,0.518198207286922,-0.15,-0.0777297310930383
755,323,40660,"Rome, GA",Rome,GA,False,3505.7000000000003,0.007999805213345368,0.034261169895538846,0.034261169895538846,0.0,0.007999805213345368,0.3,0.0023999415640036104,0.013500214545636921,0.2,0.002700042909127384,0.000974286313720193,0.2,0.00019485726274403862,0.6112840127225971,0.15,0.09169260190838957,0.4181751583248384,-0.15,-0.06272627374872576
756,483,15460,"Burlington, IA-IL",Burlington,IA-IL,False,2023.4000000000003,0.004594943678403559,0.03421468555556976,0.03421468555556976,0.0,0.004594943678403559,0.3,0.0013784831035210676,0.0077113831785075426,0.2,0.0015422766357015086,0.0004109821323362466,0.2,8.219642646724933e-05,0.5674799320754733,0.15,0.08512198981132099,0.3594017361429404,-0.15,-0.05391026042144106
757,166,43580,"Sioux City, IA-NE-SD",Sioux City,IA-NE-SD,False,7919.599999999999,0.018138588407759216,0.03421307954053472,0.03421307954053472,0.0,0.018138588407759216,0.3,0.005441576522327764,0.030220285429286314,0.2,0.006044057085857263,0.002092272673711801,0.2,0.00041845453474236016,0.6579006296136904,0.15,0.09868509444205356,0.5091740202963082,-0.15,-0.07637610304444623
758,941,10260,"Adjuntas, PR",Adjuntas,PR,False,113.1,0.0002069608205479707,0.034130876395667656,0.034130876395667656,0.0,0.0002069608205479707,0.3,6.20882461643912e-05,0.0004196178301355817,0.2,8.392356602711635e-05,0.0,0.2,0.0,0.263889469401972,0.15,0.0395834204102958,0.03732370551213103,-0.15,-0.005598555826819654
759,634,47820,"Washington, NC",Washington,NC,False,1316.9,0.0029721043918648094,0.034125255032172196,0.034125255032172196,0.0,0.0029721043918648094,0.3,0.0008916313175594428,0.005039314791389197,0.2,0.0010078629582778395,0.00041960413511253153,0.2,8.392082702250631e-05,0.5278305504895041,0.15,0.07917458257342562,0.31355161762742145,-0.15,-0.04703274264411322
760,580,15740,"Cambridge, OH",Cambridge,OH,False,1545.3,0.003496742032410386,0.0340556397076146,0.0340556397076146,0.0,0.003496742032410386,0.3,0.001049022609723116,0.005948208125985657,0.2,0.0011896416251971314,0.0002471640795868336,0.2,4.943281591736673e-05,0.5386837392366594,0.15,0.0808025608854989,0.32690012152481285,-0.15,-0.04903501822872192
761,601,16460,"Centralia, IL",Centralia,IL,False,1445.1,0.0032665813862515995,0.03398133588890628,0.03398133588890628,0.0,0.0032665813862515995,0.3,0.0009799744158754799,0.0056389280519813425,0.2,0.0011277856103962685,0.00036212411660396554,0.2,7.242482332079312e-05,0.5334906399234028,0.15,0.08002359598851043,0.3214829663279779,-0.15,-0.04822244494919668
762,600,38260,"Pittsburg, KS",Pittsburg,KS,False,1448.8000000000002,0.0032750803322674437,0.033775435120705244,0.033775435120705244,0.0,0.0032750803322674437,0.3,0.000982524099680233,0.005584873696704913,0.2,0.0011169747393409827,0.0010978683535136098,0.2,0.00021957367070272196,0.5372856143902882,0.15,0.08059284215854323,0.3275765303170795,-0.15,-0.04913647954756192
763,279,30620,"Lima, OH",Lima,OH,False,4188.6,0.009568435006377657,0.0336931737776594,0.0336931737776594,0.0,0.009568435006377657,0.3,0.002870530501913297,0.01591037007729216,0.2,0.003182074015458432,0.0017962505783926863,0.2,0.00035925011567853726,0.6217480640952355,0.15,0.09326220961428533,0.4398726031311746,-0.15,-0.06598089046967619
764,99,40420,"Rockford, IL",Rockford,IL,False,16336.7,0.0374727717888283,0.03369095243297966,0.03369095243297966,0.0,0.0374727717888283,0.3,0.01124183153664849,0.0622706172784468,0.2,0.01245412345568936,0.003454549112364814,0.2,0.0006909098224729629,0.6463333601806929,0.15,0.09695000402710392,0.5843061093929005,-0.15,-0.08764591640893507
765,397,49100,"Winona, MN",Winona,MN,False,2700.4999999999995,0.006150250799302902,0.033507233285020754,0.033507233285020754,0.0,0.006150250799302902,0.3,0.0018450752397908706,0.01059353911139098,0.2,0.002118707822278196,0.001388142446981868,0.2,0.0002776284893963736,0.5866929068214559,0.15,0.08800393602321839,0.39158742859775386,-0.15,-0.05873811428966308
766,342,34500,"Mount Vernon, IL",Mount Vernon,IL,False,3187.4,0.0072686661547391625,0.03340352793738886,0.03340352793738886,0.0,0.0072686661547391625,0.3,0.0021805998464217487,0.0124586929991251,0.2,0.0024917385998250202,0.00047995815454652575,0.2,9.599163090930516e-05,0.5958430337160601,0.15,0.089376455057409,0.40494171464784146,-0.15,-0.06074125719717621
767,576,20980,"El Dorado, AR",El Dorado,AR,False,1563.6,0.00353877736000226,0.0330697337367852,0.0330697337367852,0.0,0.00353877736000226,0.3,0.001061633208000678,0.006017865800310953,0.2,0.0012035731600621906,0.00022992007403426385,0.2,4.598401480685277e-05,0.5347556641044455,0.15,0.08021334961566683,0.3296987084116757,-0.15,-0.049454806261751354
768,612,18460,"Cornelia, GA",Cornelia,GA,False,1405.7,0.003176079096245051,0.033040483292710005,0.033040483292710005,0.0,0.003176079096245051,0.3,0.0009528237288735152,0.005413794448561987,0.2,0.0010827588897123974,0.001069128344259327,0.2,0.0002138256688518654,0.5296236450152291,0.15,0.07944354675228436,0.3243498116467476,-0.15,-0.048652471747012135
769,414,32300,"Martinsville, VA",Martinsville,VA,False,2473.5,0.005628828976168726,0.032909969797585696,0.032909969797585696,0.0,0.005628828976168726,0.3,0.0016886486928506179,0.009608300965733996,0.2,0.0019216601931467993,0.0003046440980953996,0.2,6.0928819619079925e-05,0.5735614404267833,0.15,0.08603421606401748,0.3786365598136553,-0.15,-0.05679548397204829
770,225,27180,"Jackson, TN",Jackson,TN,False,5532.0,0.01265424151385983,0.03284372979523338,0.03284372979523338,0.0,0.01265424151385983,0.3,0.003796272454157949,0.0212428043622422,0.2,0.00424856087244844,0.0014053864525344377,0.2,0.00028107729050688755,0.6319491762202953,0.15,0.09479237643304429,0.46849704836616135,-0.15,-0.0702745572549242
771,636,22820,"Fort Morgan, CO",Fort Morgan,CO,False,1301.8000000000002,0.0029374195040704214,0.032660704969321504,0.032660704969321504,0.0,0.0029374195040704214,0.3,0.0008812258512211264,0.005151881593098874,0.2,0.0010303763186197748,0.0010461363368559004,0.2,0.00020922726737118008,0.5176162172155495,0.15,0.07764243258233243,0.3140170470014867,-0.15,-0.047102557050223
772,250,17420,"Cleveland, TN",Cleveland,TN,False,4774.8,0.010914943696779658,0.03262189519721073,0.03262189519721073,0.0,0.010914943696779658,0.3,0.0032744831090338973,0.018550674564918167,0.2,0.0037101349129836335,0.0010720023451847552,0.2,0.00021440046903695105,0.6202968411355179,0.15,0.09304452617032767,0.4508109964278094,-0.15,-0.06762164946417142
773,281,22520,"Florence-Muscle Shoals, AL",Florence,AL,False,4119.7,0.009410170849488031,0.03259684546728846,0.03259684546728846,0.0,0.009410170849488031,0.3,0.002823051254846409,0.015447843119772191,0.2,0.0030895686239544385,0.0014628664710430036,0.2,0.00029257329420860075,0.6170971337575135,0.15,0.09256457006362702,0.4411527851289868,-0.15,-0.06617291776934801
774,318,31020,"Longview, WA",Longview,WA,False,3598.6,0.008213197668716138,0.03245541485102081,0.03245541485102081,0.0,0.008213197668716138,0.3,0.0024639593006148416,0.013766585492256853,0.2,0.0027533170984513707,0.0007702322480147839,0.2,0.00015404644960295678,0.6018522376198886,0.15,0.09027783564298329,0.4212916242708777,-0.15,-0.06319374364063166
775,657,46740,"Valley, AL",Valley,AL,False,1215.6,0.0027394170320256366,0.03244551788688837,0.03244551788688837,0.0,0.0027394170320256366,0.3,0.000821825109607691,0.004720004012282042,0.2,0.0009440008024564084,0.00024429007866140533,0.2,4.885801573228107e-05,0.5041758114974921,0.15,0.07562637172462382,0.2999702517702122,-0.15,-0.04499553776553183
776,202,34900,"Napa, CA",Napa,CA,False,6165.000000000001,0.01410825038630007,0.0323693583243152,0.0323693583243152,0.0,0.01410825038630007,0.3,0.004232475115890021,0.02303161343891579,0.2,0.004606322687783158,0.0013076704210698755,0.2,0.0002615340842139751,0.6357657158791102,0.15,0.09536485738186654,0.48063887296958996,-0.15,-0.07209583094543849
777,260,46100,"Tullahoma, TN",Tullahoma,TN,False,4595.400000000001,0.01050285966563309,0.03204753192926965,0.03204753192926965,0.0,0.01050285966563309,0.3,0.003150857899689927,0.016506082508122084,0.2,0.003301216501624417,0.001011648325750761,0.2,0.0002023296651501522,0.6203354941108281,0.15,0.09305032411662421,0.4510479750254604,-0.15,-0.06765719625381905
778,678,10940,"Alma, MI",Alma,MI,False,1142.7,0.0025719648253891545,0.03194522578145353,0.03194522578145353,0.0,0.0025719648253891545,0.3,0.0007715894476167463,0.0044514040200837,0.2,0.0008902808040167401,0.00017818805737655449,0.2,3.56376114753109e-05,0.4973020555812011,0.15,0.07459530833718016,0.29565060279223615,-0.15,-0.044347590418835424
779,554,13260,"Bedford, IN",Bedford,IN,False,1638.2,0.0037101344877811574,0.031703630578249216,0.031703630578249216,0.0,0.0037101344877811574,0.3,0.001113040346334347,0.006074149201165791,0.2,0.0012148298402331582,0.0002931480943936864,0.2,5.862961887873728e-05,0.5323818339295404,0.15,0.07985727508943107,0.33693429544418724,-0.15,-0.05054014431662809
780,542,12380,"Austin, MN",Austin,MN,False,1706.3000000000002,0.0038665610347214108,0.031451893189434824,0.031451893189434824,0.0,0.0038665610347214108,0.3,0.0011599683104164232,0.00666038818828748,0.2,0.0013320776376574961,0.0002471640795868336,0.2,4.943281591736673e-05,0.5295378660226882,0.15,0.07943067990340322,0.33680176985306454,-0.15,-0.05052026547795968
781,119,36780,"Oshkosh-Neenah, WI",Oshkosh,WI,False,12552.4,0.028780187624569856,0.031381624369899996,0.031381624369899996,0.0,0.028780187624569856,0.3,0.008634056287370956,0.046303406538905204,0.2,0.009260681307781042,0.001224324394232455,0.2,0.000244864878846491,0.6463640182943367,0.15,0.09695460274415049,0.5580838723216599,-0.15,-0.08371258084824898
782,387,41780,"Sandusky, OH",Sandusky,OH,False,2750.3,0.006264642018651283,0.03133029400639978,0.03133029400639978,0.0,0.006264642018651283,0.3,0.0018793926055953847,0.010582951144893537,0.2,0.0021165902289787073,0.0017301485571078355,0.2,0.00034602971142156714,0.5753306081843236,0.15,0.08629959122764853,0.39540873178162944,-0.15,-0.05931130976724441
783,625,15220,"Brownwood, TX",Brownwood,TX,False,1342.1,0.0030299891052700126,0.030680728997568303,0.030680728997568303,0.0,0.0030299891052700126,0.3,0.0009089967315810037,0.005200920595823883,0.2,0.0010401841191647766,0.00031326610087168446,0.2,6.265322017433689e-05,0.5064193993837147,0.15,0.0759629099075572,0.3152934332060602,-0.15,-0.04729401498090902
784,310,33140,"Michigan City-La Porte, IN",Michigan City,IN,False,3731.1,0.008517551816580801,0.02966439648365296,0.02966439648365296,0.0,0.008517551816580801,0.3,0.0025552655449742404,0.014379015764924855,0.2,0.002875803152984971,0.0008449562720759196,0.2,0.00016899125441518394,0.5847883514269071,0.15,0.08771825271403606,0.4243594412183833,-0.15,-0.0636539161827575
785,827,45580,"Thomaston, GA",Thomaston,GA,False,581.0000000000001,0.0012817329396866556,0.029482654896690608,0.029482654896690608,0.0,0.0012817329396866556,0.3,0.0003845198819059967,0.002245763420247535,0.2,0.00044915268404950706,0.0001494480481222715,0.2,2.98896096244543e-05,0.4137626194295276,0.15,0.06206439291442913,0.22296866795545656,-0.15,-0.033445300193318483
786,540,26540,"Huntington, IN",Huntington,IN,False,1710.6,0.0038764381881992824,0.029080000734233946,0.029080000734233946,0.0,0.0038764381881992824,0.3,0.0011629314564597848,0.0066648462794443005,0.2,0.0013329692558888603,0.0011208603609170363,0.2,0.00022417207218340728,0.5185722954414155,0.15,0.07778584431621231,0.3428394424434028,-0.15,-0.05142591636651042
787,793,32340,"Maryville, MO",Maryville,MO,False,687.1,0.001525445959222057,0.02892888795235901,0.02892888795235901,0.0,0.001525445959222057,0.3,0.0004576337877666171,0.0026614804206209004,0.2,0.0005322960841241801,0.0002615340842139751,0.2,5.230681684279502e-05,0.4276048788936153,0.15,0.0641407318340423,0.24169387046944585,-0.15,-0.036254080570416874
788,761,18380,"Cordele, GA",Cordele,GA,False,814.7,0.0018185447461468193,0.028837616483768577,0.028837616483768577,0.0,0.0018185447461468193,0.3,0.0005455634238440458,0.0032159555082502543,0.2,0.0006431911016500509,0.00022417207218340725,0.2,4.483441443668145e-05,0.44133940922803727,0.15,0.06620091138420559,0.25731255893578525,-0.15,-0.03859688384036779
789,217,41140,"St. Joseph, MO-KS",St. Joseph,MO-KS,False,5711.900000000001,0.013067474051224758,0.028693350070139872,0.028693350070139872,0.0,0.013067474051224758,0.3,0.003920242215367427,0.021888113057191738,0.2,0.004377622611438348,0.001850856595975824,0.2,0.0003701713191951648,0.605549394505912,0.15,0.09083240917588681,0.47204730167831915,-0.15,-0.07080709525174787
790,544,23780,"Garden City, KS",Garden City,KS,False,1704.7,0.0038628858148226676,0.02864969128883456,0.02864969128883456,0.0,0.0038628858148226676,0.3,0.0011588657444468002,0.006631410595768157,0.2,0.0013262821191536314,0.0004109821323362466,0.2,8.219642646724933e-05,0.5135410406548498,0.15,0.07703115609822747,0.3396587273297373,-0.15,-0.05094880909946059
791,223,41580,"Salisbury, NC",Salisbury,NC,False,5572.0,0.012746122011328407,0.028567802526539635,0.028567802526539635,0.0,0.012746122011328407,0.3,0.003823836603398522,0.021761057459222397,0.2,0.004352211491844479,0.0008507042739267762,0.2,0.00017014085478535526,0.5996564377020461,0.15,0.08994846565530691,0.4648456805253042,-0.15,-0.06972685207879563
792,135,28700,"Kingsport-Bristol-Bristol, TN-VA",Kingsport,TN-VA,False,10708.1,0.024543807587537422,0.028124342985002354,0.028124342985002354,0.0,0.024543807587537422,0.3,0.007363142276261226,0.0410746228733512,0.2,0.00821492457467024,0.003443053108663101,0.2,0.0006886106217326202,0.6193298740710572,0.15,0.09289948111065859,0.5402787706554688,-0.15,-0.08104181559832031
793,588,46460,"Union City, TN-KY",Union City,TN-KY,False,1502.5,0.0033984299001190085,0.027784559534195404,0.027784559534195404,0.0,0.0033984299001190085,0.3,0.0010195289700357026,0.005878550451660361,0.2,0.0011757100903320723,0.00035637611475310897,0.2,7.12752229506218e-05,0.49558104633788763,0.15,0.07433715695068314,0.3254607446653742,-0.15,-0.048819111699806135
